   5226.00   1.0008E-14   4.8491E-17
   5228.00   9.9890E-15   4.8276E-17
   5230.00   9.9317E-15   4.8014E-17
   5232.00   9.8817E-15   4.7573E-17
   5234.00   9.9151E-15   4.7942E-17
   5236.00   9.9985E-15   4.8383E-17
   5238.00   1.0099E-14   4.8824E-17
   5240.00   1.0254E-14   4.9528E-17
   5242.00   1.0449E-14   5.0898E-17
   5244.00   1.0493E-14   5.0970E-17
   5246.00   1.0367E-14   4.9897E-17
   5248.00   1.0264E-14   4.9468E-17
   5250.00   1.0225E-14   4.9516E-17
   5252.00   1.0140E-14   4.9039E-17
   5254.00   1.0008E-14   4.8193E-17
   5256.00   9.9341E-15   4.7895E-17
   5258.00   9.9401E-15   4.8026E-17
   5260.00   9.9747E-15   4.8276E-17
   5262.00   9.9997E-15   4.8324E-17
   5264.00   1.0001E-14   4.8502E-17
   5266.00   9.9186E-15   4.7906E-17
   5268.00   9.8066E-15   4.7263E-17
   5270.00   9.7124E-15   4.7001E-17
   5272.00   9.5992E-15   4.6238E-17
   5274.00   9.5586E-15   4.5964E-17
   5276.00   9.6480E-15   4.6822E-17
   5278.00   9.7386E-15   4.7108E-17
   5280.00   9.8435E-15   4.7513E-17
   5282.00   1.0007E-14   4.8574E-17
   5284.00   1.0131E-14   4.9122E-17
   5286.00   1.0188E-14   8.8148E-17
   5288.00   1.0214E-14   8.8399E-17
   5290.00   9.8364E-15   8.4644E-17
   5292.00   9.8149E-15   8.4954E-17
   5294.00   9.8555E-15   8.5300E-17
   5296.00   9.7506E-15   8.4227E-17
   5298.00   9.9294E-15   8.6146E-17
   5300.00   9.7970E-15   8.4549E-17
